 County, FIPS, Total,Commercial,Industrial,Residential,Electricity Prod,Onroad,Cement,Aircraft,Airborne,Nonroad
Mississippi,29133,0.055926395,0.002844848,0.001720585,0.005751572,0,0.03462905,0,0,0,0.010980339
Moniteau,29135,0.040162409,0.001420664,0.007511649,0.005178981,0,0.021600862,0,0,0,0.004450253
Monroe,29137,0.032316461,0.000993669,0.003848756,0.003647928,0,0.014151525,0,0,0,0.009674583
Montgomery,29139,0.081857955,0.001456562,0.004546723,0.004065902,5.04795E-06,0.065740337,0,0,0,0.006043383
Morgan,29141,0.0497178,0.000996609,0.00399061,0.005542616,0,0.032736175,0,0,0,0.00645179
New Madrid,29143,2.133687873,0.004761679,0.024785308,0.007383045,2.00139502,0.077510748,0,0.000236616,0.000594778,0.017020681
Newton,29145,0.184783306,0.007810581,0.028399039,0.017494109,0.000154752,0.120783347,0,0.000973087,0.002446034,0.006722357
Nodaway,29147,0.083493924,0.00501166,0.023516504,0.007122558,0.006412501,0.028369727,0,0.000447036,0.001123707,0.011490231
Oregon,29149,0.031922074,0.001019982,0.001588539,0.003712212,0,0.023414712,0,0,0,0.002186628
Osage,29151,0.159097801,0.001188307,0.008165643,0.004179793,0.113639475,0.027203026,0,5.6559E-05,0.000142171,0.004522827
Ozark,29153,0.026139132,0.000794744,0.000993633,0.003114685,0,0.01810481,0,0,0,0.00313126
Pemiscot,29155,0.109391595,0.002797971,0.00738533,0.008979388,0.000156441,0.076423591,0,0.00021042,0.000528929,0.012909524
Perry,29157,0.082555554,0.003206503,0.01631485,0.006568367,0,0.047720599,0,0.000694104,0.00174476,0.006306371
Pettis,29159,0.167554261,0.008993467,0.064507071,0.015898323,0.002224482,0.064040676,0,0.00049414,0.001242111,0.010153992
Phelps,29161,0.154723647,0.015021084,0.010801965,0.011593631,2.14736E-06,0.112252511,0,0,0,0.005052308
Pike,29163,0.280105543,0.002505923,0.005065686,0.006041117,0.082662208,0.041049511,0.132581256,0.000388387,0.000976283,0.008835172
Platte,29165,1.646885148,0.019474505,0.032145045,0.029925039,1.22878658,0.177522306,0,0.040668254,0.102227168,0.016136252
Polk,29167,0.085623851,0.003596438,0.004185062,0.006633608,0,0.058335115,0,0.001940286,0.00487727,0.006056071
Pulaski,29169,0.121795941,0.006507516,0.023929218,0.008037561,3.57721E-05,0.074167009,0,0.001230476,0.003093031,0.004795358
Putnam,29171,0.017050948,0.000549822,0.001275711,0.002468094,9.88152E-05,0.009292254,0,0,0,0.003366252
Ralls,29173,0.127562853,0.000923797,0.007344296,0.003783905,0,0.031962083,0.076499944,0,0,0.007048828
Randolph,29175,1.920584777,0.00475778,0.007295264,0.008762052,1.851114701,0.041329639,0,0.000431078,0.001083598,0.005810663
Ray,29177,0.052046383,0.002489219,0.004791363,0.009407385,0,0.027923834,0,0,0,0.007434582
Reynolds,29179,0.020368411,0.000629978,0.001881586,0.001617416,0,0.013650502,0,0,0,0.002588928
Ripley,29181,0.027045132,0.001178725,0.002166593,0.004391521,0,0.016764413,0,0,0,0.002543879
St. Charles,29183,2.369877108,0.050987079,0.123735757,0.104810287,1.554594615,0.449245794,0,0.010026247,0.025202822,0.051274507
St. Clair,29185,0.045190883,0.001247528,0.000714997,0.003514669,0,0.031653128,0,0,0,0.008060561
Ste. Genevieve,29186,0.080168779,0.001948566,0.013459207,0.006239359,0.000113776,0.053818572,0,0,0,0.004589301
St. Francois,29187,0.13041588,0.01046913,0.021569515,0.013365466,0,0.076606597,0,0.000815272,0.002049337,0.005540563
St. Louis,29189,5.296480902,0.346705588,0.586649481,0.46407228,1.355410733,1.99295239,0,0.111921049,0.281334227,0.157435154
Saline,29195,0.112140452,0.003849106,0.00960593,0.01092502,0,0.07115723,0,0.00133581,0.003357809,0.011909547
Schuyler,29197,0.015234423,0.000345462,0.001140983,0.001580061,0,0.010165432,0,0,0,0.002002486
Scotland,29199,0.016519145,0.000648187,0.000509198,0.002183635,7.57193E-06,0.00761205,0,0.000430163,0.001081293,0.004047048
Scott,29201,0.674523135,0.007375717,0.014552881,0.014227966,0.53758099,0.074920219,0,0.004580328,0.0115135,0.009771534
Shannon,29203,0.025975068,0.000710608,0.003028291,0.002675115,0,0.017949517,0,0,0,0.001611538
Shelby,29205,0.026934246,0.000859402,0.001576676,0.00273,0,0.01492095,0,0,0,0.006847218
Stoddard,29207,0.115103,0.005519081,0.024370438,0.011714131,0.002217556,0.055346209,0,0.000710062,0.001784872,0.013440651
Stone,29209,0.074599088,0.002471201,0.003875494,0.007739635,0,0.051513362,0,0,0,0.008999395
Sullivan,29211,0.032094453,0.000693935,0.01296008,0.003182537,0,0.011221952,0,0,0,0.004035948
Taney,29213,0.121749888,0.015440546,0.008223138,0.007948992,4.09268E-05,0.081240783,0,7.2918E-08,1.81425E-07,0.008855249
Texas,29215,0.0778158,0.002820053,0.007959214,0.006507363,2.06147E-05,0.053186928,0,0.000841682,0.002115725,0.00436422
Vernon,29217,0.089251814,0.0037827,0.013483715,0.007741913,1.46742E-05,0.053986455,0,0.000552246,0.001388171,0.008301939
Warren,29219,0.104668065,0.002477836,0.010284911,0.005252615,0,0.069395794,0,0.002892543,0.007270939,0.007093428
Washington,29221,0.047476379,0.00268164,0.004488975,0.005075938,6.30994E-06,0.032785438,0,0,0,0.002438078
Wayne,29223,0.045496654,0.004752694,0.002785031,0.004152078,0,0.029282845,0,0.000231996,0.000583162,0.003708848
Webster,29225,0.130222139,0.002569896,0.005921148,0.009203097,0,0.107298553,0,0,0,0.005229445
Worth,29227,0.006193924,0.00022974,5.06836E-05,0.001079332,0,0.003157697,0,0,0,0.001676471
Wright,29229,0.060182538,0.002039322,0.003850806,0.006176696,0,0.041236578,0,0.000955742,0.002402434,0.00352096
St. Louis,29510,1.193375159,0.132669913,0.33050803,0.172594644,0.012818538,0.521028852,0,0,0,0.023755183
Beaverhead,30001,0.058496688,0.001847219,0.004652834,0.003234377,0,0.039314918,0,0.001285667,0.003231759,0.004929913
Big Horn,30003,0.116978214,0.001433145,0.024476233,0.003913542,0.028874296,0.051506861,0,0,0,0.006774137
Blaine,30005,0.051896304,0.000924942,0.016762138,0.002817353,0,0.014595449,0,0.001919075,0.004823949,0.010053397
Broadwater,30007,0.023537873,0.000425584,0.003530575,0.001592321,9.03074E-05,0.011458449,0,0.000790642,0.001987427,0.003662567
Carbon,30009,0.035719936,0.001607181,0.002701717,0.00457855,0,0.020482225,0,0.00090023,0.002262896,0.003187137
Carter,30011,0.006425363,0.000116164,9.33082E-05,0.00055473,0,0.002842027,0,0.000227283,0.000571321,0.00202053
Cascade,30013,0.246755641,0.022995432,0.028597673,0.040899501,0,0.100057895,0,0.011293897,0.028389295,0.014521948
Chouteau,30015,0.043072469,0.000651945,0.001767884,0.00290614,0,0.011781394,0,0.001581819,0.003976194,0.020407093
Custer,30017,0.045114105,0.003371621,0.002408792,0.005747262,0.000259705,0.025989432,0,0.001230376,0.003092774,0.003014143
Daniels,30019,0.01643585,0.000434535,9.33082E-05,0.001258164,0,0.002279801,0,0.000535346,0.001345691,0.010489005
Dawson,30021,0.04283062,0.002232303,0.001342746,0.004679132,0,0.023517422,0,0.00064274,0.001615647,0.00880063
Deer Lodge,30023,0.024015928,0.002136511,0.001344786,0.004720081,0,0.012327783,0,0.000751763,0.001889692,0.000845312
Fallon,30025,0.064558964,0.000532538,0.052952699,0.001434136,0.001122785,0.00314637,0,0.000769569,0.001934455,0.002666413
Fergus,30027,0.046619305,0.002562506,0.004093469,0.005611809,0,0.014804591,0,0.002046351,0.005143877,0.012356702
Flathead,30029,0.263055964,0.02028281,0.057426371,0.025189588,0,0.105399515,0,0.011796389,0.029652403,0.013308889
Gallatin,30031,0.335371661,0.022612364,0.080728951,0.027822042,0,0.106353532,0.040167643,0.01214782,0.030535796,0.015003513
Garfield,30033,0.010314835,0.000144464,9.33082E-05,0.00053444,0,0.002604757,0,0.000220083,0.000553218,0.006164566
Glacier,30035,0.038360308,0.001744239,0.007564085,0.004049411,0,0.012616992,0,0.000709081,0.001782403,0.009894097
Golden Valley,30037,0.004821446,5.65236E-05,0.000679963,0.000402173,0,0.002253499,0,0,0,0.001429287
Granite,30039,0.019420863,0.000326319,0.000559849,0.001117193,0,0.014443713,0,0.000282795,0.000710854,0.001980139
Hill,30041,0.050907757,0.004241386,0.002631964,0.007881846,0,0.016236418,0,0.000913195,0.002295482,0.016707467
Jefferson,30043,0.121620765,0.000762399,0.013094194,0.004191571,0,0.058726444,0.043357852,0,0,0.001488305
Judith Basin,30045,0.013866843,0.000159048,9.33082E-05,0.001032666,0,0.004810411,0,0.000450901,0.001133424,0.006187086
Lake,30047,0.082105231,0.004155261,0.011999628,0.007860667,0,0.048369437,0,0.001156055,0.002905955,0.005658228
Lewis and Clark,30049,0.176394912,0.018073671,0.010735943,0.025507466,0,0.079693575,0,0.010286236,0.02585635,0.006241672
Liberty,30051,0.01869821,0.000349097,0.001113795,0.001026963,0,0.004313683,0,0.00050458,0.001268355,0.010121736
Lincoln,30053,0.053368948,0.002429448,0.009668918,0.004133096,0,0.031123621,0,0.000914116,0.002297805,0.002801943
McCone,30055,0.016761901,0.000257254,0.001329999,0.000964865,0,0.003870415,0,0.000409791,0.001030087,0.00889949
Madison,30057,0.026373103,0.000680481,0.002899666,0.002663684,0,0.011055942,0,0.00147289,0.00370238,0.00389806
Meagher,30059,0.00810566,0.000255501,0,0.000673497,0,0.002250943,0,0.000601038,0.001510819,0.002813862
Mineral,30061,0.039853241,0.000601203,0.002172346,0.001540744,0,0.034133719,0,0.000161036,0.000404795,0.000839398
Missoula,30063,0.309814255,0.031539969,0.066226772,0.042611055,0,0.125116848,0,0.009509843,0.023904748,0.010905022
Musselshell,30065,0.016372295,0.000459741,0.000559849,0.001906626,0,0.009333653,0,0.000547784,0.001376954,0.002187688
Park,30067,0.058622829,0.00334675,0.006080364,0.006992111,0,0.03318275,0,0.001408526,0.003540593,0.004071735
Petroleum,30069,0.003272901,1.90275E-05,0,0.00018311,0,0.000875333,0,0,0,0.00219543
Phillips,30071,0.021838709,0.000767989,0.002485726,0.00222988,0,0.009148635,0,3.6459E-07,9.15975E-07,0.007205199
Pondera,30073,0.034256677,0.001046368,0.001539611,0.002864581,0,0.016327103,0,0.000579991,0.001457914,0.01044111
Powder River,30075,0.009188023,0.000205565,9.33082E-05,0.000621991,0,0.003870428,0,0.000588763,0.001479963,0.002328005
Powell,30077,0.029096093,0.001024076,0.00234399,0.002677909,0,0.018368301,0,0.000512433,0.001288091,0.002881292
Prairie,30079,0.015157857,0.000178195,9.33082E-05,0.000690456,0,0.01173842,0,0.000100287,0.000252088,0.002105103
Ravalli,30081,0.119393442,0.005285466,0.016078319,0.013248727,0,0.067461889,0,0.003673971,0.009235205,0.004409864
Richland,30083,0.184126509,0.002286492,0.031157744,0.004580988,0.115897317,0.011659711,0,0.002648945,0.006658616,0.009236696
Roosevelt,30085,0.057003917,0.00152668,0.019548399,0.004380124,0,0.009898141,0,0.002037246,0.005120995,0.014492333
Rosebud,30087,4.179490696,0.001485744,0.009352881,0.002665946,4.120749951,0.035900393,0,0.001549762,0.003895611,0.003890409
Sanders,30089,0.026440076,0.001291489,0.002852128,0.003588196,0,0.012017005,0,0.001170196,0.002941501,0.00257956
Sheridan,30091,0.030308713,0.000790736,0.000310335,0.002283224,0,0.008040283,0,0.001257023,0.003159764,0.014467347
Silver Bow,30093,0.090182209,0.009618985,0.010266637,0.018140245,0,0.041996296,0,0.002411204,0.006061007,0.001687837
Stillwater,30095,0.050711707,0.001316665,0.014540145,0.003597415,0,0.024529312,0,0.000889494,0.002235908,0.003602767
Sweet Grass,30097,0.02891222,0.000448536,0.002608388,0.001553938,0,0.018585464,0,0.000873782,0.002196411,0.0026457
Teton,30099,0.032008363,0.000933925,0.000653115,0.003268464,0,0.015608497,0,0.000213012,0.000535443,0.010795907
Toole,30101,0.045325826,0.000968667,0.005662347,0.001949312,0,0.021901172,0,0.000952207,0.002393549,0.011498573
Treasure,30103,0.012948151,5.9807E-05,9.33082E-05,0.000235488,0,0.010771723,0,0,0,0.001787825
Valley,30105,0.072773195,0.001577592,0.030306401,0.003873682,0,0.009354271,0,0.003589108,0.009021885,0.015050256
Wheatland,30107,0.009911485,0.000356152,9.33082E-05,0.000945544,0,0.00458029,0,0.000269189,0.000676658,0.002990344
Wibaux,30109,0.012956477,0.000116541,0.00179275,0.000518067,0,0.007137395,0,0,0,0.003391724
Yellowstone,30111,1.39277921,0.047715589,0.571711675,0.061330652,0.466741157,0.15835924,0,0.019268365,0.048434589,0.019217943
Adams,31001,0.284512268,0.010168357,0.059285561,0.014509702,0.153665616,0.031704864,0,0.001009735,0.002538158,0.011630275
Antelope,31003,0.039144895,0.00104166,0.001718991,0.003514716,0,0.01941802,0,0.000589177,0.001481008,0.011381324
Arthur,31005,0.001961212,7.67378E-05,0.00011247,0.000229071,0,0.000645865,0,0,0,0.000897068
Banner,31007,0.004311814,1.55062E-05,0,0.000432595,0,0.001475118,0,0,0,0.002388595
Blaine,31009,0.002986047,2.78025E-05,0,0.000327555,0,0.001403819,0,0,0,0.00122687
Boone,31011,0.024242073,0.001315802,0.000351727,0.002549321,0,0.009435231,0,0.000394431,0.000991474,0.009204086
Box Butte,31013,0.039284559,0.002410426,0.005641645,0.005828148,0,0.013134296,0,0.001142902,0.002872896,0.008254247
Boyd,31015,0.01081383,0.000318523,0.00011247,0.000994315,0,0.006156775,0,0,0,0.003231747
Brown,31017,0.016839544,0.000808004,0.00067482,0.001611992,0,0.009349778,0,0.00021042,0.000528929,0.0036556
Buffalo,31019,0.210904203,0.012511542,0.054962459,0.016870722,0.000119476,0.099394309,0,0.003488948,0.008770111,0.014786637
Burt,31021,0.037089371,0.000960839,0.00144656,0.003857497,8.15997E-06,0.020225493,0,0.000499641,0.001255939,0.008835242
Butler,31023,0.039413341,0.000915832,0.007513711,0.003868499,0,0.016840802,0,0.000165016,0.000414799,0.009694681
Cass,31025,0.222400969,0.002345632,0.00402437,0.010083425,0,0.064342359,0.125177069,0.001739451,0.004372431,0.010316233
Cedar,31027,0.046783359,0.001000714,0.00314652,0.00415992,0,0.02461915,0,0.000760666,0.001912073,0.011184316
Chase,31029,0.02266864,0.000768212,0.00067482,0.001890894,0,0.010605853,0,0.000447036,0.001123707,0.007158118
Cherry,31031,0.027993719,0.001190376,0.00067482,0.002548539,0,0.00930515,0,0.000394431,0.000991474,0.012888928
Cheyenne,31033,0.094391211,0.003129746,0.011928461,0.005295512,0,0.061777895,0,0.000273628,0.000687809,0.011298161
Clay,31035,0.025453894,0.000780171,0.000749171,0.003236715,0,0.010738701,0,0.000154835,0.00038921,0.009405091
Colfax,31037,0.0583327,0.00142918,0.03102969,0.004131288,6.25104E-06,0.014123653,0,0,0,0.007612639
Cuming,31039,0.045797803,0.001880443,0.010777668,0.004622224,4.29472E-06,0.017732625,0,0,0,0.010780547
Custer,31041,0.047378821,0.001727796,0.005284598,0.005971683,4.2303E-06,0.021728981,0,0.000457274,0.001149442,0.011054817
Dakota,31043,0.128239648,0.003294226,0.079907957,0.007137002,4.94185E-06,0.022449075,0,0.00261952,0.006584648,0.006242278
Dawes,31045,0.023042188,0.00172012,0.00067482,0.003771876,0,0.012372469,0,0.000359518,0.000903713,0.003239671
Dawson,31047,0.185067449,0.004166414,0.075045457,0.009317541,0.003057139,0.075816315,0,0.001658832,0.004169779,0.011835972
Deuel,31049,0.051166832,0.000627806,0.001618226,0.001185796,5.54019E-06,0.042699371,0,0.00010521,0.000264465,0.004660418
Dixon,31051,0.026137337,0.000546378,0.00011247,0.002876068,3.79411E-05,0.016597782,0,0,0,0.005966699
Dodge,31053,0.246309972,0.008867001,0.047949628,0.016917267,0.112940987,0.04126979,0,0.001339981,0.003368283,0.013657035
Douglas,31055,2.322726773,0.179385551,0.302976167,0.215905202,0.966920765,0.471717585,0,0.034039132,0.085563644,0.066218726
Dundy,31057,0.011937956,0.000370888,0.00011247,0.00121728,6.9698E-07,0.005902917,0,0,0,0.004333704
Fillmore,31059,0.036584528,0.001039995,0.003077366,0.00324453,0,0.017350236,0,0.000420841,0.001057863,0.010393697
Franklin,31061,0.012682333,0.000472552,0.00011247,0.001889769,2.80511E-05,0.005373508,0,0,0,0.004805983
Frontier,31063,0.01514199,0.00032606,0,0.001483723,0,0.007873634,0,0.000263026,0.000661161,0.004534385
Furnas,31065,0.025868967,0.000987394,0.000698156,0.002790258,0,0.013933138,0,0.000416462,0.001046853,0.005996705
Gage,31067,0.157924724,0.005349132,0.07536193,0.010084096,0.009867184,0.033732948,0,0.000694104,0.00174476,0.02109057
Garden,31069,0.0125163,0.000266412,0,0.00116013,0,0.005831187,0,0.000184011,0.000462545,0.004612015
Garfield,31071,0.007106634,0.000408825,0.000642122,0.000996452,0,0.002916602,0,0.00010521,0.000264465,0.001772957
Gosper,31073,0.027800333,0.000150024,0.00067482,0.00092565,0.01892108,0.003190121,0,0,0,0.003938638
Grant,31075,0.004602904,6.40728E-05,0.00011247,0.000355101,0,0.001873342,0,0.00019582,0.000492228,0.00150987
Greeley,31077,0.013302604,0.000360697,0.00067482,0.001194632,7.7305E-06,0.007053409,0,0.000209347,0.000526234,0.003275734
Hall,31079,0.426106158,0.016269941,0.090416155,0.025253275,0.193926045,0.076281598,0,0.003007938,0.007561011,0.013390196
Hamilton,31081,0.102169583,0.001306717,0.013924804,0.003818495,0.032643626,0.036990293,0,0.000694104,0.00174476,0.011046785
Harlan,31083,0.019025477,0.000513911,0.001348941,0.001822256,0,0.009658015,0,0.000107357,0.000269863,0.005305133
Hayes,31085,0.00607121,8.13651E-05,0.00011247,0.000545662,0,0.002141201,0,0,0,0.003190512
Hitchcock,31087,0.012261586,0.00023485,0,0.00173654,8.58945E-07,0.005829485,0,0,0,0.004459852
Holt,31089,0.051466083,0.002268864,0.003278902,0.004580612,0,0.020592159,0,0.001183508,0.002974967,0.01658707
Hooker,31091,0.002684201,0.000121081,0.00011247,0.000463505,0,0.001388377,0,0,0,0.000598769
Howard,31093,0.025681556,0.000652262,0.00011247,0.002814756,0,0.01721874,0,0,0,0.004883328
Jefferson,31095,0.032351757,0.001526451,0.006889399,0.003697709,0,0.010932618,0,0.000273263,0.000686893,0.008345425
Johnson,31097,0.024069748,0.0006226,0.004217628,0.002108768,0,0.011823415,0,0.000558389,0.001403614,0.003335333
Kearney,31099,0.028441258,0.000989188,0.001348509,0.003064255,0,0.010746136,0,0.000631261,0.001586792,0.010075118
Keith,31101,0.082601268,0.002125231,0.00476012,0.003630329,0,0.06321605,0,0.00021042,0.000528929,0.008130187
Keya Paha,31103,0.004701262,4.56527E-05,0.00011247,0.000430862,0,0.001489816,0,0,0,0.002622461
Kimball,31105,0.061207122,0.001175967,0.004217628,0.002342665,0,0.046717051,0,0.000447401,0.001124623,0.005181788
Knox,31107,0.030180652,0.001194938,0.00011247,0.004376704,0,0.014091411,0,0.000157815,0.000396697,0.009850616
Lancaster,31109,1.445759544,0.079607344,0.186900992,0.116455312,0.481017298,0.476790945,0,0.016950402,0.042607966,0.045429283
Lincoln,31111,2.992766223,0.009337332,0.007450143,0.016858792,2.826493666,0.109987237,0,0.002933014,0.007372674,0.012333365
Logan,31113,0.003938846,5.87965E-05,0.00011247,0.000461854,0,0.001974692,0,0,0,0.001331033
Loup,31115,0.002479809,1.37648E-05,0,0.000353853,0,0.001148854,0,0,0,0.000963337
McPherson,31117,0.002015946,2.52135E-05,0,0.000298628,0,0.000847671,0,0,0,0.000844433
Madison,31119,0.176120773,0.011707892,0.085422479,0.013345145,7.79484E-05,0.042466865,0,0.002934704,0.007376917,0.012788822
Merrick,31121,0.034472179,0.001399969,0.00582922,0.003504663,0,0.013063979,0,0.000438537,0.001102343,0.009133469
Morrill,31123,0.023485793,0.000546183,0.000854017,0.002525959,0,0.014060589,0,0,0,0.005499046
Nance,31125,0.012212421,0.000375874,0,0.001739874,0,0.006066913,0,0,0,0.004029761
Nemaha,31127,0.02823361,0.001081077,0.006478917,0.003463057,0,0.010737252,0,2.96515E-05,7.45347E-05,0.006369121
Nuckolls,31129,0.01886586,0.001009627,0.00011247,0.00280944,0,0.007513349,0,0.000157815,0.000396697,0.006866462
